,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria
,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E
fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-12,,,,,,,,,,,,,,,,,,,9410.47,9824.64,,10026.49,9404.17,17661.9,,9672.82,8979.95,8963.89,,,,,,,,,,10000.0,10000.0,,10000.0,9000.0,17700.0,,10000.0,10000.0,10000.0
2000-05-13,,,,,,,,,,,,,,,,,,,9410.47,9824.64,,10026.49,9404.17,17661.9,,9672.82,8979.95,8963.89,,,,,,,,,,10000.0,10000.0,,10000.0,9000.0,17700.0,,10000.0,10000.0,10000.0
2000-05-14,,,,,,,,,,,,,,,,,,,9410.47,9824.64,,10026.49,9404.17,17661.9,,9672.82,8979.95,8963.89,,,,,,,,,,10000.0,10000.0,,10000.0,9000.0,17700.0,,10000.0,10000.0,10000.0
2000-05-15,,,,,,,,,,,,,,,,,,,9413.34,9822.17,,10027.28,9404.75,17674.56,,9673.87,8984.26,8968.97,,,,,,,,,,10000.0,9999.97,,10000.01,9039.66,17691.99,,9999.92,10000.0,10000.03
2000-05-16,,,,,,,,,,,,,,,,,,,9437.02,9850.26,,10056.24,9429.69,17738.18,,9702.23,9006.75,8993.83,,,,,,,,,,10000.0,10004.46,,10003.68,9045.46,17704.85,,10014.72,10066.5,10015.39
2000-05-17,,,,,,,,,,,,,,,,,,,9455.1,9860.8,,10068.27,9442.37,17769.7,,9714.06,9016.89,9005.24,,,,,,,,,,10000.0,10011.49,,10007.28,9062.34,17709.01,,10035.31,10064.41,10036.96
2000-05-18,,,,,,,,,,,,,,,,,,,9478.87,9882.35,,10084.76,9458.46,17806.99,,9735.39,9035.1,9022.5,,,,,,,,,,10000.0,10014.36,,10010.85,9061.03,17733.25,,10075.85,10045.65,10079.1
2000-05-19,,,,,,,,,,,,,,,,,,,9490.86,9890.45,,10095.56,9466.8,17824.53,,9742.77,9039.42,9028.35,,,,,,,,,,10000.0,10020.86,,10014.49,9070.69,17782.56,,10081.73,10061.11,10092.1
2000-05-20,,,,,,,,,,,,,,,,,,,9490.86,9890.45,,10095.56,9466.8,17824.53,,9742.77,9039.42,9028.35,,,,,,,,,,10000.0,10020.86,,10014.49,9070.69,17782.56,,10081.73,10061.11,10092.1
2000-05-21,,,,,,,,,,,,,,,,,,,9490.86,9890.45,,10095.56,9466.8,17824.53,,9742.77,9039.42,9028.35,,,,,,,,,,10000.0,10020.86,,10014.49,9070.69,17782.56,,10081.73,10061.11,10092.1
2000-05-22,,,,,,,,,,,,,,,,,,,9508.6,9901.25,,10104.33,9470.77,17851.55,,9753.8,9050.47,9040.28,,,,,,,,,,10000.0,10020.4,,10025.53,9053.89,17795.53,,10094.87,10062.92,10103.39
2000-05-23,,,,,,,,,,,,,,,,,,,9505.3,9897.93,,10103.18,9467.78,17837.98,,9748.46,9046.85,9037.18,,,,,,,,,,10000.0,10025.97,,10029.08,9056.27,17801.26,,10099.74,10067.64,10103.55
2000-05-24,,,,,,,,,,,,,,,,,,,9486.42,9875.38,,10079.62,9442.05,17799.2,,9721.88,9030.42,9015.64,,,,,,,,,,10000.0,10029.69,,10032.7,9060.76,17716.02,,10103.86,10082.16,10107.66
2000-05-25,,,,,,,,,,,,,,,,,,,9488.06,9881.33,,10083.91,9443.28,17809.09,,9728.66,9034.74,9022.91,,,,,,,,,,10000.0,10033.24,,10036.33,9072.19,17742.36,,10110.3,10087.26,10115.57
2000-05-26,,,,,,,,,,,,,,,,,,,9488.42,9878.8,,10082.97,9444.06,17816.92,,9724.93,9034.72,9022.76,,,,,,,,,,10000.0,10039.83,,10039.92,9083.06,17748.15,,10117.26,10086.04,10117.78
2000-05-27,,,,,,,,,,,,,,,,,,,9488.42,9878.8,,10082.97,9444.06,17816.92,,9724.93,9034.72,9022.76,,,,,,,,,,10000.0,10039.83,,10039.92,9083.06,17748.15,,10117.26,10086.04,10117.78
2000-05-28,,,,,,,,,,,,,,,,,,,9488.42,9878.8,,10082.97,9444.06,17816.92,,9724.93,9034.72,9022.76,,,,,,,,,,10000.0,10039.83,,10039.92,9083.06,17748.15,,10117.26,10086.04,10117.78
2000-05-29,,,,,,,,,,,,,,,,,,,9521.2,9902.63,,10110.08,9467.56,17859.48,,9751.73,9054.41,9045.4,,,,,,,,,,10000.0,10050.28,,10051.0,9092.19,17828.1,,10133.85,10086.44,10128.42
2000-05-30,,,,,,,,,,,,,,,,,,,9515.12,9893.28,,10103.0,9462.09,17840.61,,9748.64,9051.7,9041.03,,,,,,,,,,10000.0,10049.36,,10054.56,9085.24,17834.98,,10137.62,10088.31,10131.29
2000-05-31,,,,,,,,,,,,,,,,,,,9508.37,9885.59,,10093.66,9454.87,17823.97,,9739.84,9047.63,9034.25,,,,,,,,,,10000.0,10050.96,,10058.21,9084.0,17845.21,,10139.02,10091.78,10137.64
2000-06-01,,,,,,,,,,,,,,,,,,,9516.88,9895.5,,10103.05,9468.37,17842.34,,9752.27,9057.64,9044.71,,,,,,,,,,10000.0,10075.44,,10056.72,9093.79,17816.16,,10138.55,10102.78,10137.46
2000-06-02,,,,,,,,,,,,,,,,,,,9526.64,9903.92,,10107.5,9479.97,17850.42,,9761.68,9061.8,9050.7,,,,,,,,,,10000.0,10082.12,,10060.93,9097.0,17834.36,,10141.74,10107.66,10141.54
2000-06-03,,,,,,,,,,,,,,,,,,,9526.64,9903.92,,10107.5,9479.97,17850.42,,9761.68,9061.8,9050.7,,,,,,,,,,10000.0,10082.12,,10060.93,9097.0,17834.36,,10141.74,10107.66,10141.54
2000-06-04,,,,,,,,,,,,,,,,,,,9526.64,9903.92,,10107.5,9479.97,17850.42,,9761.68,9061.8,9050.7,,,,,,,,,,10000.0,10082.12,,10060.93,9097.0,17834.36,,10141.74,10107.66,10141.54
2000-06-05,,,,,,,,,,,,,,,,,,,9543.67,9913.57,,10118.79,9489.87,17877.38,,9772.98,9072.55,9063.17,,,,,,,,,,10000.0,10078.65,,10096.42,9108.94,17788.22,,10155.32,10114.01,10154.77
2000-06-06,,,,,,,,,,,,,,,,,,,9579.53,9942.16,,10145.82,9520.37,17929.21,,9804.98,9096.07,9088.24,,,,,,,,,,10000.0,10082.2,,10094.84,9108.76,17793.44,,10159.95,10145.92,10161.72
2000-06-07,,,,,,,,,,,,,,,,,,,9603.83,9974.77,,10175.79,9553.46,17970.26,,9833.25,9119.12,9112.69,,,,,,,,,,10000.0,10095.75,,10098.75,9117.2,17841.91,,10164.22,10144.41,10168.85
2000-06-08,,,,,,,,,,,,,,,,,,,9608.83,9987.17,,10187.55,9564.57,17989.81,,9842.12,9128.78,9123.21,,,,,,,,,,10000.0,10092.84,,10102.99,9137.38,17818.38,,10200.54,10138.65,10173.32
2000-06-09,,,,,,,,,,,,,,,,,,,9605.21,9991.97,,10183.75,9566.59,17986.7,,9843.89,9131.33,9123.99,,,,,,,,,,10000.0,10104.23,,10107.75,9120.95,17801.55,,10204.46,10148.55,10177.02
2000-06-10,,,,,,,,,,,,,,,,,,,9605.21,9991.97,,10183.75,9566.59,17986.7,,9843.89,9131.33,9123.99,,,,,,,,,,10000.0,10104.23,,10107.75,9120.95,17801.55,,10204.46,10148.55,10177.02
2000-06-11,,,,,,,,,,,,,,,,,,,9605.21,9991.97,,10183.75,9566.59,17986.7,,9843.89,9131.33,9123.99,,,,,,,,,,10000.0,10104.23,,10107.75,9120.95,17801.55,,10204.46,10148.55,10177.02
2000-06-12,,,,,,,,,,,,,,,,,,,9626.08,10007.1,,10203.37,9586.09,18012.96,,9859.65,9143.94,9138.85,,,,,,,,,,10000.0,10124.04,,10118.69,9155.13,17890.15,,10208.93,10154.74,10185.54
2000-06-13,,,,,,,,,,,,,,,,,,,9620.36,10006.77,,10199.98,9579.28,18011.49,,9856.77,9143.8,9135.24,,,,,,,,,,10000.0,10118.52,,10116.15,9114.32,17865.0,,10212.3,10152.48,10186.19
2000-06-14,,,,,,,,,,,,,,,,,,,9628.69,10014.84,,10210.34,9586.48,18020.44,,9862.61,9149.83,9142.19,,,,,,,,,,10000.0,10123.05,,10118.74,9115.99,17878.27,,10215.31,10154.46,10191.7
2000-06-15,,,,,,,,,,,,,,,,,,,9628.79,10011.02,,10210.16,9587.2,18017.5,,9862.64,9150.13,9142.86,,,,,,,,,,10000.0,10122.73,,10120.76,9141.74,17880.98,,10217.93,10147.55,10193.35
2000-06-16,,,,,,,,,,,,,,,,,,,9625.48,10015.29,,10210.15,9586.53,18017.22,,9864.42,9152.47,9144.41,,,,,,,,,,10000.0,10123.36,,10123.61,9126.61,17848.0,,10219.9,10149.53,10197.04
2000-06-17,,,,,,,,,,,,,,,,,,,9625.48,10015.29,,10210.15,9586.53,18017.22,,9864.42,9152.47,9144.41,,,,,,,,,,10000.0,10123.36,,10123.61,9126.61,17848.0,,10219.9,10149.53,10197.04
2000-06-18,,,,,,,,,,,,,,,,,,,9625.48,10015.29,,10210.15,9586.53,18017.22,,9864.42,9152.47,9144.41,,,,,,,,,,10000.0,10123.36,,10123.61,9126.61,17848.0,,10219.9,10149.53,10197.04
2000-06-19,,,,,,,,,,,,,,,,,,,9625.48,10015.29,,10210.15,9586.53,18017.22,,9864.42,9152.47,9144.41,,,,,,,,,,10000.0,10123.36,,10123.61,9126.61,17848.0,,10219.9,10149.53,10197.04
2000-06-20,,,,,,,,,,,,,,,,,,,9640.15,10028.82,,10226.47,9601.03,18038.99,,9876.68,9162.61,9156.73,,,,,,,,,,10000.0,10142.11,,10143.64,9150.04,17897.33,,10230.58,10179.32,10207.45
2000-06-21,,,,,,,,,,,,,,,,,,,9631.25,10017.81,,10217.35,9592.5,18021.99,,9869.6,9155.57,9147.09,,,,,,,,,,10000.0,10145.85,,10142.29,9152.26,17928.84,,10232.58,10181.13,10211.27
2000-06-22,,,,,,,,,,,,,,,,,,,9644.79,10029.13,,10228.59,9603.79,18042.71,,9881.11,9165.91,9156.53,,,,,,,,,,10000.0,10131.44,,10145.56,9181.2,17953.57,,10265.09,10183.04,10213.33
2000-06-23,,,,,,,,,,,,,,,,,,,9660.24,10044.8,,10243.52,9617.37,18064.52,,9898.17,9177.22,9169.06,,,,,,,,,,10000.0,10243.03,,10147.59,9196.81,17982.28,,10267.07,10185.26,10216.44
2000-06-24,,,,,,,,,,,,,,,,,,,9660.24,10044.8,,10243.52,9617.37,18064.52,,9898.17,9177.22,9169.06,,,,,,,,,,10000.0,10243.03,,10147.59,9196.81,17982.28,,10267.07,10185.26,10216.44
2000-06-25,,,,,,,,,,,,,,,,,,,9660.24,10044.8,,10243.52,9617.37,18064.52,,9898.17,9177.22,9169.06,,,,,,,,,,10000.0,10243.03,,10147.59,9196.81,17982.28,,10267.07,10185.26,10216.44
2000-06-26,,,,,,,,,,,,,,,,,,,9660.24,10044.8,,10243.52,9617.37,18064.52,,9898.17,9177.22,9169.06,,,,,,,,,,10000.0,10243.03,,10147.59,9196.81,17982.28,,10267.07,10185.26,10216.44
2000-06-27,,,,,,,,,,,,,,,,,,,9676.91,10051.49,,10258.23,9632.68,18100.18,,9915.41,9191.39,9184.58,,,,,,,,,,10000.0,10250.77,,10162.01,9199.22,17996.82,,10278.18,10192.67,10227.04
2000-06-28,,,,,,,,,,,,,,,,,,,9669.58,10044.48,,10250.9,9620.96,18072.49,,9904.37,9185.19,9174.13,,,,,,,,,,10000.0,10245.88,,10161.61,9196.56,17950.68,,10280.03,10190.62,10232.74
2000-06-29,,,,,,,,,,,,,,,,,,,9669.09,10043.59,,10250.14,9618.91,18078.75,,9908.48,9187.86,9176.19,,,,,,,,,,10000.0,10249.59,,10164.1,9197.93,17991.11,,10282.34,10192.93,10232.84
2000-06-30,,,,,,,,,,,,,,,,,,,9686.15,10062.5,,10268.6,9638.34,18104.66,,9924.3,9202.9,9192.27,,,,,,,,,,10000.0,10255.12,,10167.4,9232.26,17963.93,,10284.72,10194.73,10241.67
2000-07-01,,,,,,,,,,,,,,,,,,,9686.15,10062.5,,10268.6,9638.34,18104.66,,9924.3,9202.9,9192.27,,,,,,,,,,10000.0,10255.12,,10167.4,9232.26,17963.93,,10284.72,10194.73,10241.67
2000-07-02,,,,,,,,,,,,,,,,,,,9686.15,10062.5,,10268.6,9638.34,18104.66,,9924.3,9202.9,9192.27,,,,,,,,,,10000.0,10255.12,,10167.4,9232.26,17963.93,,10284.72,10194.73,10241.67
2000-07-03,,,,,,,,,,,,,,,,,,,9688.32,10066.82,,10271.74,9641.4,18112.99,,9926.79,9207.86,9194.07,,,,,,,,,,10000.0,10267.87,,10189.76,9223.15,18029.28,,10304.14,10202.37,10291.93
2000-07-04,,,,,,,,,,,,,,,,,,,9686.1,10066.72,,10273.76,9643.16,18119.46,,9930.53,9209.49,9196.83,,,,,,,,,,10000.0,10268.42,,10191.06,9245.58,18002.35,,10305.89,10204.25,10300.04
2000-07-05,,,,,,,,,,,,,,,,,,,9688.33,10062.95,,10269.38,9640.74,18116.25,,9929.34,9208.59,9195.47,,,,,,,,,,10000.0,10302.83,,10195.2,9247.88,18040.76,,10310.35,10233.1,10306.47
2000-07-06,,,,,,,,,,,,,,,,,,,9697.42,10083.08,,10283.9,9657.27,18144.41,,9945.17,9221.62,9208.53,,,,,,,,,,10000.0,10315.28,,10196.44,9237.18,17984.95,,10317.96,10251.91,10309.36
2000-07-07,,,,,,,,,,,,,,,,,,,9707.1,10098.27,,10295.36,9670.37,18166.25,,9957.05,9232.17,9220.59,,,,,,,,,,10000.0,10318.05,,10199.66,9242.79,18003.59,,10321.88,10253.96,10314.25
2000-07-08,,,,,,,,,,,,,,,,,,,9707.1,10098.27,,10295.36,9670.37,18166.25,,9957.05,9232.17,9220.59,,,,,,,,,,10000.0,10318.05,,10199.66,9242.79,18003.59,,10321.88,10253.96,10314.25
2000-07-09,,,,,,,,,,,,,,,,,,,9707.1,10098.27,,10295.36,9670.37,18166.25,,9957.05,9232.17,9220.59,,,,,,,,,,10000.0,10318.05,,10199.66,9242.79,18003.59,,10321.88,10253.96,10314.25
2000-07-10,,,,,,,,,,,,,,,,,,,9705.4,10091.49,,10291.03,9665.42,18168.38,,9954.38,9229.46,9218.45,,,,,,,,,,10000.0,10332.08,,10214.24,9245.05,18047.75,,10332.93,10265.34,10321.82
2000-07-11,,,,,,,,,,,,,,,,,,,9712.54,10100.31,,10298.08,9673.03,18188.79,,9963.71,9237.5,9224.78,,,,,,,,,,10000.0,10321.27,,10214.91,9235.48,18059.63,,10336.57,10255.7,10324.22
2000-07-12,,,,,,,,,,,,,,,,,,,9718.86,10110.53,,10306.35,9682.17,18200.4,,9973.56,9246.05,9234.87,,,,,,,,,,10000.0,10323.4,,10214.92,9249.3,18019.86,,10340.4,10259.44,10331.84
2000-07-13,,,,,,,,,,,,,,,,,,,9721.02,10118.13,,10313.44,9689.25,18212.12,,9978.98,9251.18,9240.11,,,,,,,,,,10000.0,10325.93,,10219.02,9256.06,18070.93,,10350.59,10259.87,10338.52
2000-07-14,,,,,,,,,,,,,,,,,,,9740.93,10136.89,,10329.61,9707.2,18243.09,,9996.02,9265.78,9256.42,,,,,,,,,,10000.0,10332.0,,10221.5,9265.34,18028.06,,10353.11,10266.09,10342.74
2000-07-15,,,,,,,,,,,,,,,,,,,9740.93,10136.89,,10329.61,9707.2,18243.09,,9996.02,9265.78,9256.42,,,,,,,,,,10000.0,10332.0,,10221.5,9265.34,18028.06,,10353.11,10266.09,10342.74
2000-07-16,,,,,,,,,,,,,,,,,,,9740.93,10136.89,,10329.61,9707.2,18243.09,,9996.02,9265.78,9256.42,,,,,,,,,,10000.0,10332.0,,10221.5,9265.34,18028.06,,10353.11,10266.09,10342.74
2000-07-17,,,,,,,,,,,,,,,,,,,9755.39,10156.56,,10346.99,9725.33,18282.22,,10013.24,9278.2,9271.1,,,,,,,,,,10000.0,10341.61,,10266.98,9278.04,18036.96,,10362.56,10272.0,10351.9
2000-07-18,,,,,,,,,,,,,,,,,,,9753.62,10159.05,,10349.05,9729.02,18286.23,,10015.75,9282.06,9272.03,,,,,,,,,,10000.0,10354.08,,10300.97,9275.29,18056.69,,10365.91,10285.18,10351.64
2000-07-19,,,,,,,,,,,,,,,,,,,9762.38,10169.71,,10359.58,9738.21,18304.02,,10026.13,9290.66,9281.6,,,,,,,,,,10000.0,10363.02,,10304.77,9282.82,18072.47,,10369.19,10283.82,10355.04
2000-07-20,,,,,,,,,,,,,,,,,,,9765.04,10174.7,,10365.48,9743.77,18310.12,,10031.17,9294.19,9283.7,,,,,,,,,,10000.0,10385.63,,10306.45,9290.31,18080.97,,10372.93,10310.26,10357.99
2000-07-21,,,,,,,,,,,,,,,,,,,9761.18,10165.45,,10355.63,9734.6,18304.79,,10023.56,9284.38,9275.62,,,,,,,,,,10000.0,10390.93,,10311.29,9289.23,18100.89,,10375.83,10314.83,10360.81
2000-07-22,,,,,,,,,,,,,,,,,,,9761.18,10165.45,,10355.63,9734.6,18304.79,,10023.56,9284.38,9275.62,,,,,,,,,,10000.0,10390.93,,10311.29,9289.23,18100.89,,10375.83,10314.83,10360.81
2000-07-23,,,,,,,,,,,,,,,,,,,9761.18,10165.45,,10355.63,9734.6,18304.79,,10023.56,9284.38,9275.62,,,,,,,,,,10000.0,10390.93,,10311.29,9289.23,18100.89,,10375.83,10314.83,10360.81
2000-07-24,,,,,,,,,,,,,,,,,,,9772.73,10174.78,,10364.76,9742.83,18321.1,,10032.39,9291.36,9282.63,,,,,,,,,,10000.0,10445.89,,10320.95,9307.91,18118.16,,10385.69,10323.89,10373.96
2000-07-25,,,,,,,,,,,,,,,,,,,9777.57,10173.82,,10359.93,9745.0,18327.27,,10034.85,9293.04,9284.58,,,,,,,,,,10000.0,10442.68,,10324.3,9310.0,18122.88,,10388.54,10325.61,10387.49
2000-07-26,,,,,,,,,,,,,,,,,,,9781.6,10175.2,,10363.84,9746.75,18334.82,,10037.47,9295.92,9285.18,,,,,,,,,,10000.0,10454.92,,10325.72,9309.72,18114.17,,10425.34,10328.08,10397.72
2000-07-27,,,,,,,,,,,,,,,,,,,9791.5,10184.04,,10372.01,9757.02,18349.93,,10043.63,9303.18,9293.14,,,,,,,,,,10000.0,10473.38,,10332.15,9317.04,18145.31,,10428.57,10349.47,10401.02
2000-07-28,,,,,,,,,,,,,,,,,,,9787.11,10185.46,,10373.28,9760.84,18346.94,,10046.34,9305.13,9296.5,,,,,,,,,,10000.0,10475.04,,10333.5,9330.06,18107.84,,10431.82,10351.1,10407.29
2000-07-29,,,,,,,,,,,,,,,,,,,9787.11,10185.46,,10373.28,9760.84,18346.94,,10046.34,9305.13,9296.5,,,,,,,,,,10000.0,10475.04,,10333.5,9330.06,18107.84,,10431.82,10351.1,10407.29
2000-07-30,,,,,,,,,,,,,,,,,,,9787.11,10185.46,,10373.28,9760.84,18346.94,,10046.34,9305.13,9296.5,,,,,,,,,,10000.0,10475.04,,10333.5,9330.06,18107.84,,10431.82,10351.1,10407.29
2000-07-31,,,,,,,,,,,,,,,,,,,9781.27,10180.52,,10369.6,9754.82,18336.34,,10042.68,9301.53,9290.05,,,,,,,,,,10000.0,10474.88,,10343.58,9328.88,18155.46,,10441.22,10349.89,10419.01
2000-08-01,,,,,,,,,,,,,,,,,,,9776.85,10169.13,,10360.41,9742.02,18329.83,,10030.74,9292.92,9280.58,,,,,,,,,,10000.0,10475.5,,10342.56,9330.52,18155.38,,10449.73,10338.15,10422.39
2000-08-02,,,,,,,,,,,,,,,,,,,9763.05,10149.34,,10344.64,9724.14,18293.15,,10014.92,9280.87,9264.63,,,,,,,,,,10000.0,10478.34,,10430.03,9324.66,18170.59,,10452.53,10350.07,10421.61
2000-08-03,,,,,,,,,,,,,,,,,,,9753.5,10140.32,,10335.23,9715.77,18275.59,,10008.65,9275.88,9265.43,,,,,,,,,,10000.0,10484.6,,10418.16,9329.04,18136.56,,10456.18,10358.48,10425.13
2000-08-04,,,,,,,,,,,,,,,,,,,9758.27,10142.74,,10338.27,9719.16,18284.81,,10013.49,9278.95,9266.87,,,,,,,,,,10000.0,10488.2,,10415.03,9338.89,18141.72,,10470.4,10363.37,10436.49
2000-08-05,,,,,,,,,,,,,,,,,,,9758.27,10142.74,,10338.27,9719.16,18284.81,,10013.49,9278.95,9266.87,,,,,,,,,,10000.0,10488.2,,10415.03,9338.89,18141.72,,10470.4,10363.37,10436.49
2000-08-06,,,,,,,,,,,,,,,,,,,9758.27,10142.74,,10338.27,9719.16,18284.81,,10013.49,9278.95,9266.87,,,,,,,,,,10000.0,10488.2,,10415.03,9338.89,18141.72,,10470.4,10363.37,10436.49
2000-08-07,,,,,,,,,,,,,,,,,,,9773.62,10157.56,,10349.86,9732.91,18316.78,,10025.0,9287.68,9278.12,,,,,,,,,,10000.0,10499.1,,10398.03,9347.5,18170.02,,10480.05,10369.96,10448.28
2000-08-08,,,,,,,,,,,,,,,,,,,9777.92,10164.66,,10356.63,9738.51,18332.72,,10032.17,9295.57,9285.08,,,,,,,,,,10000.0,10513.97,,10437.36,9344.98,18159.0,,10483.71,10384.43,10451.07
2000-08-09,,,,,,,,,,,,,,,,,,,9775.45,10163.25,,10355.74,9739.12,18338.88,,10034.11,9298.26,9286.41,,,,,,,,,,10000.0,10509.77,,10460.15,9352.47,18175.12,,10486.04,10386.79,10454.65
2000-08-10,,,,,,,,,,,,,,,,,,,9778.88,10163.14,,10358.23,9739.28,18345.91,,10036.17,9301.09,9287.81,,,,,,,,,,10000.0,10517.81,,10464.64,9357.32,18172.48,,10489.46,10387.39,10453.13
2000-08-11,,,,,,,,,,,,,,,,,,,9789.27,10177.48,,10371.64,9754.01,18361.89,,10047.43,9310.88,9300.19,,,,,,,,,,10000.0,10519.67,,10468.68,9364.43,18162.51,,10492.33,10391.11,10457.1
2000-08-12,,,,,,,,,,,,,,,,,,,9789.27,10177.48,,10371.64,9754.01,18361.89,,10047.43,9310.88,9300.19,,,,,,,,,,10000.0,10519.67,,10468.68,9364.43,18162.51,,10492.33,10391.11,10457.1
2000-08-13,,,,,,,,,,,,,,,,,,,9789.27,10177.48,,10371.64,9754.01,18361.89,,10047.43,9310.88,9300.19,,,,,,,,,,10000.0,10519.67,,10468.68,9364.43,18162.51,,10492.33,10391.11,10457.1
2000-08-14,,,,,,,,,,,,,,,,,,,9790.08,10180.89,,10374.56,9759.96,18363.81,,10051.86,9315.22,9303.97,,,,,,,,,,10000.0,10516.92,,10481.87,9373.66,18214.97,,10500.76,10389.2,10467.46
2000-08-15,,,,,,,,,,,,,,,,,,,9790.08,10180.89,,10374.56,9759.96,18363.81,,10051.86,9315.22,9303.97,,,,,,,,,,10000.0,10516.92,,10481.87,9373.66,18214.97,,10500.76,10389.2,10467.46
2000-08-16,,,,,,,,,,,,,,,,,,,9785.54,10171.27,,10366.7,9753.22,18352.96,,10044.9,9311.18,9298.24,,,,,,,,,,10000.0,10516.54,,10495.94,9382.17,18241.72,,10505.99,10390.64,10468.65
2000-08-17,,,,,,,,,,,,,,,,,,,9806.45,10190.15,,10384.02,9770.41,18390.04,,10062.9,9327.57,9315.66,,,,,,,,,,10000.0,10518.73,,10544.64,9380.45,18215.8,,10509.11,10392.28,10472.99
2000-08-18,,,,,,,,,,,,,,,,,,,9818.51,10206.58,,10402.87,9785.24,18412.53,,10077.85,9339.91,9329.77,,,,,,,,,,10000.0,10528.2,,10549.24,9384.66,18240.19,,10512.79,10400.92,10475.11
2000-08-19,,,,,,,,,,,,,,,,,,,9818.51,10206.58,,10402.87,9785.24,18412.53,,10077.85,9339.91,9329.77,,,,,,,,,,10000.0,10528.2,,10549.24,9384.66,18240.19,,10512.79,10400.92,10475.11
2000-08-20,,,,,,,,,,,,,,,,,,,9818.51,10206.58,,10402.87,9785.24,18412.53,,10077.85,9339.91,9329.77,,,,,,,,,,10000.0,10528.2,,10549.24,9384.66,18240.19,,10512.79,10400.92,10475.11
2000-08-21,,,,,,,,,,,,,,,,,,,9818.58,10220.78,,10414.84,9795.24,18430.18,,10086.61,9347.72,9338.62,,,,,,,,,,10000.0,10537.24,,10558.02,9388.14,18210.55,,10521.48,10413.07,10482.49
2000-08-22,,,,,,,,,,,,,,,,,,,9820.2,10223.95,,10417.13,9797.19,18428.7,,10088.31,9349.94,9340.92,,,,,,,,,,10000.0,10539.21,,10557.04,9386.47,18240.2,,10523.42,10418.13,10481.22
2000-08-23,,,,,,,,,,,,,,,,,,,9807.35,10208.94,,10404.95,9783.59,18415.64,,10075.81,9337.21,9327.78,,,,,,,,,,10000.0,10535.19,,10553.87,9385.57,18226.72,,10527.38,10405.57,10484.62
2000-08-24,,,,,,,,,,,,,,,,,,,9812.4,10211.64,,10407.08,9785.37,18424.29,,10077.91,9340.39,9329.65,,,,,,,,,,10000.0,10539.61,,10562.2,9388.83,18262.62,,10530.29,10411.97,10493.07
2000-08-25,,,,,,,,,,,,,,,,,,,9819.91,10215.46,,10410.39,9789.84,18431.44,,10083.13,9343.82,9333.03,,,,,,,,,,10000.0,10535.76,,10551.37,9389.5,18224.44,,10532.5,10412.93,10494.39
2000-08-26,,,,,,,,,,,,,,,,,,,9819.91,10215.46,,10410.39,9789.84,18431.44,,10083.13,9343.82,9333.03,,,,,,,,,,10000.0,10535.76,,10551.37,9389.5,18224.44,,10532.5,10412.93,10494.39
2000-08-27,,,,,,,,,,,,,,,,,,,9819.91,10215.46,,10410.39,9789.84,18431.44,,10083.13,9343.82,9333.03,,,,,,,,,,10000.0,10535.76,,10551.37,9389.5,18224.44,,10532.5,10412.93,10494.39
2000-08-28,,,,,,,,,,,,,,,,,,,9822.68,10223.43,,10418.06,9797.65,18442.83,,10088.78,9350.45,9339.02,,,,,,,,,,10000.0,10548.72,,10566.47,9395.61,18241.48,,10540.95,10418.56,10499.38
2000-08-29,,,,,,,,,,,,,,,,,,,9817.15,10216.6,,10411.61,9791.87,18434.43,,10080.76,9345.77,9334.03,,,,,,,,,,10000.0,10551.96,,10562.48,9394.2,18262.04,,10543.35,10414.41,10499.77
2000-08-30,,,,,,,,,,,,,,,,,,,9867.7,10270.83,,10469.96,9842.81,18527.78,,10133.88,9390.55,9382.46,,,,,,,,,,10000.0,10580.21,,10689.68,9424.37,18313.3,,10547.89,10442.89,10515.4
2000-08-31,,,,,,,,,,,,,,,,,,,9877.58,10284.39,,10478.86,9852.89,18550.72,,10143.28,9398.46,9392.19,,,,,,,,,,10000.0,10587.14,,10690.02,9427.21,18328.07,,10550.85,10445.45,10517.11
2000-09-01,,,,,,,,,,,,,,,,,,,9880.1,10284.02,,10475.78,9851.94,18554.7,,10142.79,9397.33,9390.57,,,,,,,,,,10000.0,10588.64,,10695.97,9422.24,18338.9,,10548.11,10447.38,10520.7
2000-09-02,,,,,,,,,,,,,,,,,,,9880.1,10284.02,,10475.78,9851.94,18554.7,,10142.79,9397.33,9390.57,,,,,,,,,,10000.0,10588.64,,10695.97,9422.24,18338.9,,10548.11,10447.38,10520.7
2000-09-03,,,,,,,,,,,,,,,,,,,9880.1,10284.02,,10475.78,9851.94,18554.7,,10142.79,9397.33,9390.57,,,,,,,,,,10000.0,10588.64,,10695.97,9422.24,18338.9,,10548.11,10447.38,10520.7
